latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-4.01774,18.87899,319.67,1.13,1.06,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,297.89,12.78,D
-4.00417,18.53318,311.53,1.18,1.08,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,295.96,7.12,D
-3.9913,18.94958,311.76,1.12,1.06,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,297.67,5.02,D
-3.98198,19.07695,313.83,1.11,1.05,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,297.55,7.25,D
-3.97316,18.37393,320.81,1.2,1.09,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,298.81,14.77,D
-3.97248,21.28981,311.33,1,1,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,297.29,5.03,D
-3.96714,18.59026,374.99,1.17,1.08,2026-08-13,1414,Aqua,MODIS,100,6.1NRT,297.9,160.84,D
-3.96593,18.48949,310.64,1.18,1.08,2026-08-13,1414,Aqua,MODIS,19,6.1NRT,292.88,4.87,D
-3.96569,18.60042,326.64,1.17,1.08,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,297.75,23.04,D
-3.96293,19.14288,318.44,1.1,1.05,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,298.53,11.01,D
-3.95997,17.76661,326.73,1.31,1.13,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,297.65,28.44,D
-3.95495,18.49854,314.54,1.18,1.08,2026-08-13,1414,Aqua,MODIS,45,6.1NRT,295.92,8.72,D
-3.95239,18.58171,316.35,1.17,1.08,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,295.39,9.61,D
-3.95163,15.83024,333.61,1.81,1.32,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,293.15,69.92,D
-3.95146,18.83339,313.92,1.13,1.06,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,297.71,7.76,D
-3.95035,19.22861,311.57,1.09,1.04,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,298.06,5.88,D
-3.94104,18.52774,314.96,1.18,1.08,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,297.27,9.57,D
-3.93689,17.78641,314.98,1.3,1.13,2026-08-13,1414,Aqua,MODIS,42,6.1NRT,297.5,9.94,D
-3.93212,18.58899,329,1.17,1.08,2026-08-13,1414,Aqua,MODIS,82,6.1NRT,293.84,27.11,D
-3.92969,16.06354,312.34,1.73,1.29,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,294.31,15.44,D
-3.92659,19.2639,315.63,1.09,1.04,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.72,9.73,D
-3.92522,19.27332,314.72,1.08,1.04,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,297.19,8.75,D
-3.91549,17.79482,315.49,1.3,1.13,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,296.72,10.81,D
-3.91452,18.7098,338.58,1.15,1.07,2026-08-13,1414,Aqua,MODIS,89,6.1NRT,297.64,43.59,D
-3.89925,19.45118,312.28,1.07,1.03,2026-08-13,1414,Aqua,MODIS,12,6.1NRT,297.18,5.28,D
-3.89247,19.49758,311.16,1.06,1.03,2026-08-13,1414,Aqua,MODIS,25,6.1NRT,297.61,5.47,D
-3.89159,19.44057,314.67,1.07,1.03,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,297.83,7.62,D
-3.88843,19.1417,314.06,1.1,1.04,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,298.3,6.65,D
-3.86021,19.08218,313.75,1.1,1.05,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,298.99,5.72,D
-3.84117,18.71393,313.25,1.15,1.07,2026-08-13,1414,Aqua,MODIS,49,6.1NRT,296.93,6.65,D
-3.84087,18.89114,311.56,1.12,1.06,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,298.16,5.6,D
-3.83993,19.15731,313.06,1.09,1.04,2026-08-13,1414,Aqua,MODIS,49,6.1NRT,298.66,5.47,D
-3.83948,18.90088,315.08,1.12,1.06,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,298.12,9.09,D
-3.81216,19.02598,313.61,1.11,1.05,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,298.54,6.09,D
-3.81078,19.03561,322.87,1.11,1.05,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,298.85,15.88,D
-3.80793,19.24959,311.23,1.08,1.04,2026-08-13,1414,Aqua,MODIS,47,6.1NRT,297.31,6.39,D
-3.77266,18.21432,315.4,1.22,1.1,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,296.31,8.73,D
-3.73752,18.39132,316.77,1.19,1.09,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,293.61,11.85,D
-3.73372,18.8131,315.89,1.13,1.06,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.9,8.18,D
-3.73227,18.82296,317.12,1.13,1.06,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.96,9.2,D
-3.72817,18.72134,317.19,1.14,1.07,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,296.57,9.73,D
-3.72672,18.73128,324.82,1.14,1.06,2026-08-13,1414,Aqua,MODIS,79,6.1NRT,298.18,19.06,D
-3.72483,19.12508,313.6,1.1,1.04,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,298.35,7.55,D
-3.72227,20.35397,309.41,1.01,1,2026-08-13,1414,Aqua,MODIS,48,6.1NRT,296.38,4.5,D
-3.70024,18.71723,315.24,1.14,1.07,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,298.62,6.45,D
-3.69379,19.0848,312.02,1.1,1.05,2026-08-13,1414,Aqua,MODIS,29,6.1NRT,297.38,5.55,D
-3.69319,18.19715,326.69,1.22,1.1,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,297.56,24.61,D
-3.69239,19.09434,318.26,1.1,1.04,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.19,11.88,D
-3.69165,18.20779,318.58,1.22,1.1,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.84,13.08,D
-3.69113,17.63884,313.61,1.32,1.14,2026-08-13,1414,Aqua,MODIS,34,6.1NRT,296.94,8.34,D
-3.68476,18.58655,317.75,1.16,1.07,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.2,11.6,D
-3.68105,17.42293,314.63,1.36,1.16,2026-08-13,1414,Aqua,MODIS,40,6.1NRT,298.2,8.13,D
-3.67882,18.62679,313.54,1.15,1.07,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.85,7.28,D
-3.67734,18.63683,319.7,1.15,1.07,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,297.85,13.54,D
-3.67202,17.28136,314.28,1.39,1.17,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,296.23,10.93,D
-3.67042,16.73225,319.65,1.53,1.22,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,296.47,22.49,D
-3.6581,18.57232,315.79,1.16,1.07,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.98,8.28,D
-3.65663,18.58245,327.16,1.16,1.07,2026-08-13,1414,Aqua,MODIS,81,6.1NRT,298.96,22.69,D
-3.65064,17.9868,313.42,1.25,1.11,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,297.69,7.78,D
-3.64754,21.35089,320.73,1.01,1,2026-08-13,1414,Aqua,MODIS,76,6.1NRT,297.2,14.21,D
-3.6271,16.8065,313.81,1.5,1.21,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.93,12.44,D
-3.62125,18.62857,322.19,1.15,1.07,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,298.11,14.73,D
-3.61321,18.87993,316.05,1.12,1.05,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.5,9.5,D
-3.56333,18.02423,324.61,1.24,1.11,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,297.29,22.54,D
-3.56175,18.03503,318.95,1.24,1.11,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,296.88,14.25,D
-3.53862,21.33718,312.06,1.01,1,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,297.44,4.85,D
-3.53088,21.38979,317.45,1.01,1,2026-08-13,1414,Aqua,MODIS,42,6.1NRT,298.67,8.22,D
-3.52981,21.03255,329.58,1,1,2026-08-13,1414,Aqua,MODIS,84,6.1NRT,296.05,23.62,D
-3.526,15.758,314.88,1.8,1.32,2026-08-13,1414,Aqua,MODIS,21,6.1NRT,293.49,15.68,D
-3.52081,21.39726,319.85,1.01,1,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,298.41,10.39,D
-3.5189,19.39944,308.96,1.06,1.03,2026-08-13,1414,Aqua,MODIS,14,6.1NRT,292.13,8.63,D
-3.45956,18.16594,312.52,1.22,1.1,2026-08-13,1414,Aqua,MODIS,51,6.1NRT,297.29,5.56,D
-3.4525,20.87294,314.77,1,1,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,294.91,8.84,D
-3.43269,18.2159,316.27,1.21,1.09,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,297.43,10.07,D
-3.4068,18.5892,323.89,1.15,1.07,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,298.74,19.91,D
-3.4046,20.48841,314.74,1,1,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,298.6,7.94,D
-3.3948,17.21018,314.55,1.4,1.17,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,298.54,9.48,D
-3.339,18.22889,320.89,1.2,1.09,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,295.99,17.96,D
-3.32891,20.00326,313.1,1.02,1.01,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,295.63,7,D
-3.24611,17.24479,315.96,1.38,1.16,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,297.01,12.04,D
-3.21132,17.4146,319,1.34,1.15,2026-08-13,1414,Aqua,MODIS,37,6.1NRT,298.44,13.23,D
-3.18473,17.60553,315.78,1.31,1.13,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,296.37,11.32,D
-3.18401,17.59886,314.43,1.31,1.13,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,296.52,9.62,D
-3.17063,17.68909,311.86,1.29,1.13,2026-08-13,1414,Aqua,MODIS,40,6.1NRT,293.94,9.09,D
-3.15274,17.12031,312.37,1.4,1.17,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.13,8.01,D
-3.1427,16.82549,312.64,1.47,1.2,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,296.18,10.97,D
-3.13766,17.42787,317.08,1.34,1.15,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,296.85,12.81,D
-3.11397,18.37373,311.64,1.17,1.08,2026-08-13,1414,Aqua,MODIS,37,6.1NRT,297.09,5.7,D
-3.10716,18.48651,318.42,1.16,1.07,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,297.33,13.19,D
-3.1049,17.65675,319.39,1.29,1.13,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,293.59,16.28,D
-3.08357,18.31707,314.2,1.18,1.08,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,296.96,8.24,D
-3.07803,18.1828,315.93,1.2,1.09,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,297.96,10.59,D
-3.06709,17.00078,314.14,1.43,1.18,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,297.95,8.92,D
-3.06533,18.77345,308.87,1.12,1.05,2026-08-13,1414,Aqua,MODIS,43,6.1NRT,296.01,4.06,D
-3.06431,18.00834,314.91,1.23,1.1,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,297.58,9.9,D
-3.05443,18.21122,315.59,1.2,1.09,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,297.03,9.97,D
-3.05293,18.22156,321.3,1.19,1.09,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,296.9,17.39,D
-3.05141,18.23197,319.72,1.19,1.09,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,297.16,14.46,D
-3.04721,16.43658,318.01,1.57,1.23,2026-08-13,1414,Aqua,MODIS,70,6.1NRT,297.89,15.71,D
-3.04191,18.74005,312.99,1.12,1.06,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.98,7.78,D
-3.03462,15.9662,321.66,1.7,1.28,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,294.21,28.01,D
-3.02293,18.22778,312.64,1.19,1.09,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,296.61,8.22,D
-3.02106,16.83502,315.43,1.46,1.2,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,296.07,11.15,D
-3.01807,17.19308,311.16,1.38,1.16,2026-08-13,1414,Aqua,MODIS,37,6.1NRT,295.93,6.23,D
-3.00663,17.05501,318.29,1.41,1.18,2026-08-13,1414,Aqua,MODIS,53,6.1NRT,297.62,16.72,D
-3.00488,17.06728,316.08,1.41,1.18,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.37,13.61,D
-3.00155,18.14483,324.82,1.2,1.09,2026-08-13,1414,Aqua,MODIS,79,6.1NRT,297.96,22.35,D
-3.00001,18.15532,316.85,1.2,1.09,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.49,11.38,D
-2.99753,16.06446,317.52,1.67,1.27,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,291.17,19.49,D
-2.99282,18.37017,314.42,1.17,1.08,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,297.48,8.3,D
-2.97693,17.61453,310.2,1.29,1.13,2026-08-13,1414,Aqua,MODIS,43,6.1NRT,294.24,5.57,D
-2.97544,17.41599,314.77,1.33,1.14,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,296.07,9.93,D
-2.97383,17.35622,313.75,1.35,1.15,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.68,9.22,D
-2.95875,17.31798,333,1.35,1.15,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,297.52,40.88,D
-2.9497,15.84226,320.31,1.74,1.29,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,296.28,25.63,D
-2.94732,18.31642,313.64,1.18,1.08,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,297.19,6.1,D
-2.93361,18.54094,318.56,1.14,1.07,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,295.48,13.29,D
-2.90544,19.92891,310.47,1.02,1.01,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,296.97,5.06,D
-2.90277,18.55674,311.19,1.14,1.06,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,297.11,5.23,D
-2.89279,17.63089,317.59,1.29,1.13,2026-08-13,1414,Aqua,MODIS,70,6.1NRT,295.47,14.47,D
-2.89173,14.71787,316.29,2.13,1.42,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,291.78,27.3,D
-2.86413,18.5612,316.5,1.14,1.06,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.76,9.6,D
-2.85643,18.56357,317.78,1.14,1.06,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.31,13.31,D
-2.83774,15.48767,315.12,1.85,1.33,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,294.53,14.91,D
-2.83463,19.5921,311.41,1.04,1.02,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,297.19,6.09,D
-2.82913,16.20879,332.95,1.62,1.25,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,298.06,52.73,D
-2.8184,17.29762,311.85,1.35,1.15,2026-08-13,1414,Aqua,MODIS,49,6.1NRT,296.37,7.85,D
-2.81154,18.41422,316.49,1.16,1.07,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.31,12.35,D
-2.77902,16.22384,318.56,1.61,1.25,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,297.99,17.12,D
-2.77349,17.74268,313.33,1.26,1.12,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,296.91,9.54,D
-2.7683,17.50255,314.41,1.31,1.13,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,296.43,9.72,D
-2.76435,18.3708,312.58,1.16,1.07,2026-08-13,1414,Aqua,MODIS,47,6.1NRT,297.27,7.5,D
-2.76287,18.3809,318.83,1.16,1.07,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,297.55,14.09,D
-2.75733,17.785,312.72,1.25,1.11,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,297.84,8.1,D
-2.75573,17.79589,318.18,1.25,1.11,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,297.15,14.47,D
-2.75318,17.39518,347.38,1.33,1.14,2026-08-13,1414,Aqua,MODIS,94,6.1NRT,296.25,76.23,D
-2.75234,17.40124,321.63,1.33,1.14,2026-08-13,1414,Aqua,MODIS,48,6.1NRT,296.73,16.94,D
-2.71111,17.11879,314.86,1.39,1.17,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,296.26,11.76,D
-2.70039,16.36275,313.65,1.57,1.23,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,293.29,12.59,D
-2.69901,18.04979,311,1.21,1.09,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,296.66,5.73,D
-2.69667,17.93049,311.69,1.23,1.1,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,296.92,6.66,D
-2.68592,17.57718,315.4,1.29,1.13,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.44,11.8,D
-2.68428,17.58846,319.67,1.29,1.13,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,297.5,17.73,D
-2.68127,17.8128,318.59,1.25,1.11,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,297.42,15.36,D
-2.67386,17.09474,309.28,1.39,1.17,2026-08-13,1414,Aqua,MODIS,34,6.1NRT,295.1,6.56,D
-2.61949,18.3329,312.38,1.16,1.07,2026-08-13,1414,Aqua,MODIS,25,6.1NRT,297.04,6.76,D
-2.60756,16.99282,312.23,1.41,1.17,2026-08-13,1414,Aqua,MODIS,40,6.1NRT,297.93,9.17,D
-2.60703,18.31504,325,1.17,1.07,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.11,21.87,D
-2.60553,18.32518,319.44,1.16,1.07,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,297.23,14.89,D
